year,sex,age,marital_status,deaths,age_band
2015,Female,All ages,Marital status not stated,1647,All Ages
2015,Female,0,All marital statuses,1138,NA
2015,Female,0,Single,1138,NA
2015,Female,0,Married,0,NA
2015,Female,0,Widowed,0,NA
2015,Female,0,Divorced,0,NA
2015,Female,0,Civil partnership,0,NA
2015,Female,0,Civil partnership widowed,0,NA
2015,Female,0,Civil partnership dissolved,0,NA
2015,Female,0,Marital status not stated,0,NA
2015,Female,1,All marital statuses,92,NA
2015,Female,1,Single,92,NA
2015,Female,1,Married,0,NA
2015,Female,1,Widowed,0,NA
2015,Female,1,Divorced,0,NA
2015,Female,1,Civil partnership,0,NA
2015,Female,1,Civil partnership widowed,0,NA
2015,Female,1,Civil partnership dissolved,0,NA
2015,Female,1,Marital status not stated,0,NA
2015,Female,2,All marital statuses,44,NA
2015,Female,2,Single,44,NA
2015,Female,2,Married,0,NA
2015,Female,2,Widowed,0,NA
2015,Female,2,Divorced,0,NA
2015,Female,2,Civil partnership,0,NA
2015,Female,2,Civil partnership widowed,0,NA
2015,Female,2,Civil partnership dissolved,0,NA
2015,Female,2,Marital status not stated,0,NA
2015,Female,3,All marital statuses,41,NA
2015,Female,3,Single,41,NA
2015,Female,3,Married,0,NA
2015,Female,3,Widowed,0,NA
2015,Female,3,Divorced,0,NA
2015,Female,3,Civil partnership,0,NA
2015,Female,3,Civil partnership widowed,0,NA
2015,Female,3,Civil partnership dissolved,0,NA
2015,Female,3,Marital status not stated,0,NA
2015,Female,4,All marital statuses,26,NA
2015,Female,4,Single,26,NA
2015,Female,4,Married,0,NA
2015,Female,4,Widowed,0,NA
2015,Female,4,Divorced,0,NA
2015,Female,4,Civil partnership,0,NA
2015,Female,4,Civil partnership widowed,0,NA
2015,Female,4,Civil partnership dissolved,0,NA
2015,Female,4,Marital status not stated,0,NA
2015,Female,5,All marital statuses,24,NA
2015,Female,5,Single,24,NA
2015,Female,5,Married,0,NA
2015,Female,5,Widowed,0,NA
2015,Female,5,Divorced,0,NA
2015,Female,5,Civil partnership,0,NA
2015,Female,5,Civil partnership widowed,0,NA
2015,Female,5,Civil partnership dissolved,0,NA
2015,Female,5,Marital status not stated,0,NA
2015,Female,6,All marital statuses,24,NA
2015,Female,6,Single,24,NA
2015,Female,6,Married,0,NA
2015,Female,6,Widowed,0,NA
2015,Female,6,Divorced,0,NA
2015,Female,6,Civil partnership,0,NA
2015,Female,6,Civil partnership widowed,0,NA
2015,Female,6,Civil partnership dissolved,0,NA
2015,Female,6,Marital status not stated,0,NA
2015,Female,7,All marital statuses,29,NA
2015,Female,7,Single,29,NA
2015,Female,7,Married,0,NA
2015,Female,7,Widowed,0,NA
2015,Female,7,Divorced,0,NA
2015,Female,7,Civil partnership,0,NA
2015,Female,7,Civil partnership widowed,0,NA
2015,Female,7,Civil partnership dissolved,0,NA
2015,Female,7,Marital status not stated,0,NA
2015,Female,8,All marital statuses,27,NA
2015,Female,8,Single,27,NA
2015,Female,8,Married,0,NA
2015,Female,8,Widowed,0,NA
2015,Female,8,Divorced,0,NA
2015,Female,8,Civil partnership,0,NA
2015,Female,8,Civil partnership widowed,0,NA
2015,Female,8,Civil partnership dissolved,0,NA
2015,Female,8,Marital status not stated,0,NA
2015,Female,9,All marital statuses,23,NA
2015,Female,9,Single,23,NA
2015,Female,9,Married,0,NA
2015,Female,9,Widowed,0,NA
2015,Female,9,Divorced,0,NA
2015,Female,9,Civil partnership,0,NA
2015,Female,9,Civil partnership widowed,0,NA
2015,Female,9,Civil partnership dissolved,0,NA
2015,Female,9,Marital status not stated,0,NA
2015,Female,10,All marital statuses,18,NA
2015,Female,10,Single,18,NA
2015,Female,10,Married,0,NA
2015,Female,10,Widowed,0,NA
2015,Female,10,Divorced,0,NA
2015,Female,10,Civil partnership,0,NA
2015,Female,10,Civil partnership widowed,0,NA
2015,Female,10,Civil partnership dissolved,0,NA
2015,Female,10,Marital status not stated,0,NA
2015,Female,11,All marital statuses,17,NA
2015,Female,11,Single,17,NA
2015,Female,11,Married,0,NA
2015,Female,11,Widowed,0,NA
2015,Female,11,Divorced,0,NA
2015,Female,11,Civil partnership,0,NA
2015,Female,11,Civil partnership widowed,0,NA
2015,Female,11,Civil partnership dissolved,0,NA
2015,Female,11,Marital status not stated,0,NA
2015,Female,12,All marital statuses,22,NA
2015,Female,12,Single,22,NA
2015,Female,12,Married,0,NA
2015,Female,12,Widowed,0,NA
2015,Female,12,Divorced,0,NA
2015,Female,12,Civil partnership,0,NA
2015,Female,12,Civil partnership widowed,0,NA
2015,Female,12,Civil partnership dissolved,0,NA
2015,Female,12,Marital status not stated,0,NA
2015,Female,13,All marital statuses,37,NA
2015,Female,13,Single,37,NA
2015,Female,13,Married,0,NA
2015,Female,13,Widowed,0,NA
2015,Female,13,Divorced,0,NA
2015,Female,13,Civil partnership,0,NA
2015,Female,13,Civil partnership widowed,0,NA
2015,Female,13,Civil partnership dissolved,0,NA
2015,Female,13,Marital status not stated,0,NA
2015,Female,14,All marital statuses,35,NA
2015,Female,14,Single,35,NA
2015,Female,14,Married,0,NA
2015,Female,14,Widowed,0,NA
2015,Female,14,Divorced,0,NA
2015,Female,14,Civil partnership,0,NA
2015,Female,14,Civil partnership widowed,0,NA
2015,Female,14,Civil partnership dissolved,0,NA
2015,Female,14,Marital status not stated,0,NA
2015,Female,15,All marital statuses,50,NA
2015,Female,15,Single,50,NA
2015,Female,15,Married,0,NA
2015,Female,15,Widowed,0,NA
2015,Female,15,Divorced,0,NA
2015,Female,15,Civil partnership,0,NA
2015,Female,15,Civil partnership widowed,0,NA
2015,Female,15,Civil partnership dissolved,0,NA
2015,Female,15,Marital status not stated,0,NA
2015,Female,16,All marital statuses,49,NA
2015,Female,16,Single,43,NA
2015,Female,16,Married,0,NA
2015,Female,16,Widowed,0,NA
2015,Female,16,Divorced,0,NA
2015,Female,16,Civil partnership,0,NA
2015,Female,16,Civil partnership widowed,0,NA
2015,Female,16,Civil partnership dissolved,0,NA
2015,Female,16,Marital status not stated,6,NA
2015,Female,17,All marital statuses,50,NA
2015,Female,17,Single,43,NA
2015,Female,17,Married,0,NA
2015,Female,17,Widowed,0,NA
2015,Female,17,Divorced,0,NA
2015,Female,17,Civil partnership,0,NA
2015,Female,17,Civil partnership widowed,0,NA
2015,Female,17,Civil partnership dissolved,0,NA
2015,Female,17,Marital status not stated,7,NA
2015,Female,18,All marital statuses,70,NA
2015,Female,18,Single,63,NA
2015,Female,18,Married,0,NA
2015,Female,18,Widowed,0,NA
2015,Female,18,Divorced,0,NA
2015,Female,18,Civil partnership,0,NA
2015,Female,18,Civil partnership widowed,0,NA
2015,Female,18,Civil partnership dissolved,0,NA
2015,Female,18,Marital status not stated,7,NA
2015,Female,19,All marital statuses,79,NA
2015,Female,19,Single,68,NA
2015,Female,19,Married,2,NA
2015,Female,19,Widowed,0,NA
2015,Female,19,Divorced,0,NA
2015,Female,19,Civil partnership,0,NA
2015,Female,19,Civil partnership widowed,0,NA
2015,Female,19,Civil partnership dissolved,0,NA
2015,Female,19,Marital status not stated,9,NA
2015,Female,20,All marital statuses,74,NA
2015,Female,20,Single,71,NA
2015,Female,20,Married,2,NA
2015,Female,20,Widowed,0,NA
2015,Female,20,Divorced,0,NA
2015,Female,20,Civil partnership,0,NA
2015,Female,20,Civil partnership widowed,0,NA
2015,Female,20,Civil partnership dissolved,0,NA
2015,Female,20,Marital status not stated,1,NA
2015,Female,21,All marital statuses,62,NA
2015,Female,21,Single,50,NA
2015,Female,21,Married,1,NA
2015,Female,21,Widowed,0,NA
2015,Female,21,Divorced,0,NA
2015,Female,21,Civil partnership,0,NA
2015,Female,21,Civil partnership widowed,0,NA
2015,Female,21,Civil partnership dissolved,0,NA
2015,Female,21,Marital status not stated,11,NA
2015,Female,22,All marital statuses,71,NA
2015,Female,22,Single,58,NA
2015,Female,22,Married,5,NA
2015,Female,22,Widowed,0,NA
2015,Female,22,Divorced,0,NA
2015,Female,22,Civil partnership,0,NA
2015,Female,22,Civil partnership widowed,0,NA
2015,Female,22,Civil partnership dissolved,0,NA
2015,Female,22,Marital status not stated,8,NA
2015,Female,23,All marital statuses,94,NA
2015,Female,23,Single,73,NA
2015,Female,23,Married,5,NA
2015,Female,23,Widowed,0,NA
2015,Female,23,Divorced,1,NA
2015,Female,23,Civil partnership,0,NA
2015,Female,23,Civil partnership widowed,0,NA
2015,Female,23,Civil partnership dissolved,0,NA
2015,Female,23,Marital status not stated,15,NA
2015,Female,24,All marital statuses,79,NA
2015,Female,24,Single,64,NA
2015,Female,24,Married,5,NA
2015,Female,24,Widowed,0,NA
2015,Female,24,Divorced,0,NA
2015,Female,24,Civil partnership,0,NA
2015,Female,24,Civil partnership widowed,0,NA
2015,Female,24,Civil partnership dissolved,0,NA
2015,Female,24,Marital status not stated,10,NA
2015,Female,25,All marital statuses,89,NA
2015,Female,25,Single,70,NA
2015,Female,25,Married,7,NA
2015,Female,25,Widowed,0,NA
2015,Female,25,Divorced,0,NA
2015,Female,25,Civil partnership,0,NA
2015,Female,25,Civil partnership widowed,0,NA
2015,Female,25,Civil partnership dissolved,0,NA
2015,Female,25,Marital status not stated,12,NA
2015,Female,26,All marital statuses,110,NA
2015,Female,26,Single,86,NA
2015,Female,26,Married,15,NA
2015,Female,26,Widowed,1,NA
2015,Female,26,Divorced,1,NA
2015,Female,26,Civil partnership,0,NA
2015,Female,26,Civil partnership widowed,0,NA
2015,Female,26,Civil partnership dissolved,0,NA
2015,Female,26,Marital status not stated,7,NA
2015,Female,27,All marital statuses,97,NA
2015,Female,27,Single,64,NA
2015,Female,27,Married,16,NA
2015,Female,27,Widowed,0,NA
2015,Female,27,Divorced,5,NA
2015,Female,27,Civil partnership,0,NA
2015,Female,27,Civil partnership widowed,0,NA
2015,Female,27,Civil partnership dissolved,0,NA
2015,Female,27,Marital status not stated,12,NA
2015,Female,28,All marital statuses,111,NA
2015,Female,28,Single,74,NA
2015,Female,28,Married,26,NA
2015,Female,28,Widowed,0,NA
2015,Female,28,Divorced,1,NA
2015,Female,28,Civil partnership,0,NA
2015,Female,28,Civil partnership widowed,0,NA
2015,Female,28,Civil partnership dissolved,0,NA
2015,Female,28,Marital status not stated,10,NA
2015,Female,29,All marital statuses,147,NA
2015,Female,29,Single,101,NA
2015,Female,29,Married,33,NA
2015,Female,29,Widowed,0,NA
2015,Female,29,Divorced,4,NA
2015,Female,29,Civil partnership,0,NA
2015,Female,29,Civil partnership widowed,0,NA
2015,Female,29,Civil partnership dissolved,0,NA
2015,Female,29,Marital status not stated,9,NA
2015,Female,30,All marital statuses,146,NA
2015,Female,30,Single,92,NA
2015,Female,30,Married,39,NA
2015,Female,30,Widowed,0,NA
2015,Female,30,Divorced,5,NA
2015,Female,30,Civil partnership,0,NA
2015,Female,30,Civil partnership widowed,0,NA
2015,Female,30,Civil partnership dissolved,0,NA
2015,Female,30,Marital status not stated,10,NA
2015,Female,31,All marital statuses,139,NA
2015,Female,31,Single,93,NA
2015,Female,31,Married,30,NA
2015,Female,31,Widowed,1,NA
2015,Female,31,Divorced,8,NA
2015,Female,31,Civil partnership,0,NA
2015,Female,31,Civil partnership widowed,0,NA
2015,Female,31,Civil partnership dissolved,0,NA
2015,Female,31,Marital status not stated,7,NA
2015,Female,32,All marital statuses,172,NA
2015,Female,32,Single,98,NA
2015,Female,32,Married,51,NA
2015,Female,32,Widowed,2,NA
2015,Female,32,Divorced,8,NA
2015,Female,32,Civil partnership,1,NA
2015,Female,32,Civil partnership widowed,0,NA
2015,Female,32,Civil partnership dissolved,0,NA
2015,Female,32,Marital status not stated,12,NA
2015,Female,33,All marital statuses,167,NA
2015,Female,33,Single,84,NA
2015,Female,33,Married,62,NA
2015,Female,33,Widowed,0,NA
2015,Female,33,Divorced,7,NA
2015,Female,33,Civil partnership,0,NA
2015,Female,33,Civil partnership widowed,0,NA
2015,Female,33,Civil partnership dissolved,0,NA
2015,Female,33,Marital status not stated,14,NA
2015,Female,34,All marital statuses,190,NA
2015,Female,34,Single,88,NA
2015,Female,34,Married,70,NA
2015,Female,34,Widowed,1,NA
2015,Female,34,Divorced,15,NA
2015,Female,34,Civil partnership,0,NA
2015,Female,34,Civil partnership widowed,0,NA
2015,Female,34,Civil partnership dissolved,0,NA
2015,Female,34,Marital status not stated,16,NA
2015,Female,35,All marital statuses,218,NA
2015,Female,35,Single,103,NA
2015,Female,35,Married,86,NA
2015,Female,35,Widowed,1,NA
2015,Female,35,Divorced,17,NA
2015,Female,35,Civil partnership,0,NA
2015,Female,35,Civil partnership widowed,0,NA
2015,Female,35,Civil partnership dissolved,0,NA
2015,Female,35,Marital status not stated,11,NA
2015,Female,36,All marital statuses,248,NA
2015,Female,36,Single,128,NA
2015,Female,36,Married,90,NA
2015,Female,36,Widowed,0,NA
2015,Female,36,Divorced,15,NA
2015,Female,36,Civil partnership,3,NA
2015,Female,36,Civil partnership widowed,0,NA
2015,Female,36,Civil partnership dissolved,0,NA
2015,Female,36,Marital status not stated,12,NA
2015,Female,37,All marital statuses,246,NA
2015,Female,37,Single,124,NA
2015,Female,37,Married,93,NA
2015,Female,37,Widowed,3,NA
2015,Female,37,Divorced,15,NA
2015,Female,37,Civil partnership,1,NA
2015,Female,37,Civil partnership widowed,0,NA
2015,Female,37,Civil partnership dissolved,0,NA
2015,Female,37,Marital status not stated,10,NA
2015,Female,38,All marital statuses,266,NA
2015,Female,38,Single,125,NA
2015,Female,38,Married,102,NA
2015,Female,38,Widowed,2,NA
2015,Female,38,Divorced,29,NA
2015,Female,38,Civil partnership,0,NA
2015,Female,38,Civil partnership widowed,0,NA
2015,Female,38,Civil partnership dissolved,0,NA
2015,Female,38,Marital status not stated,8,NA
2015,Female,39,All marital statuses,288,NA
2015,Female,39,Single,134,NA
2015,Female,39,Married,116,NA
2015,Female,39,Widowed,1,NA
2015,Female,39,Divorced,28,NA
2015,Female,39,Civil partnership,0,NA
2015,Female,39,Civil partnership widowed,0,NA
2015,Female,39,Civil partnership dissolved,0,NA
2015,Female,39,Marital status not stated,9,NA
2015,Female,40,All marital statuses,327,NA
2015,Female,40,Single,127,NA
2015,Female,40,Married,130,NA
2015,Female,40,Widowed,3,NA
2015,Female,40,Divorced,47,NA
2015,Female,40,Civil partnership,1,NA
2015,Female,40,Civil partnership widowed,0,NA
2015,Female,40,Civil partnership dissolved,0,NA
2015,Female,40,Marital status not stated,19,NA
2015,Female,41,All marital statuses,322,NA
2015,Female,41,Single,140,NA
2015,Female,41,Married,128,NA
2015,Female,41,Widowed,1,NA
2015,Female,41,Divorced,41,NA
2015,Female,41,Civil partnership,1,NA
2015,Female,41,Civil partnership widowed,0,NA
2015,Female,41,Civil partnership dissolved,0,NA
2015,Female,41,Marital status not stated,11,NA
2015,Female,42,All marital statuses,429,NA
2015,Female,42,Single,172,NA
2015,Female,42,Married,165,NA
2015,Female,42,Widowed,7,NA
2015,Female,42,Divorced,63,NA
2015,Female,42,Civil partnership,1,NA
2015,Female,42,Civil partnership widowed,0,NA
2015,Female,42,Civil partnership dissolved,0,NA
2015,Female,42,Marital status not stated,21,NA
2015,Female,43,All marital statuses,426,NA
2015,Female,43,Single,171,NA
2015,Female,43,Married,172,NA
2015,Female,43,Widowed,6,NA
2015,Female,43,Divorced,66,NA
2015,Female,43,Civil partnership,2,NA
2015,Female,43,Civil partnership widowed,0,NA
2015,Female,43,Civil partnership dissolved,0,NA
2015,Female,43,Marital status not stated,9,NA
2015,Female,44,All marital statuses,495,NA
2015,Female,44,Single,172,NA
2015,Female,44,Married,209,NA
2015,Female,44,Widowed,13,NA
2015,Female,44,Divorced,81,NA
2015,Female,44,Civil partnership,0,NA
2015,Female,44,Civil partnership widowed,0,NA
2015,Female,44,Civil partnership dissolved,0,NA
2015,Female,44,Marital status not stated,20,NA
2015,Female,45,All marital statuses,566,NA
2015,Female,45,Single,189,NA
2015,Female,45,Married,244,NA
2015,Female,45,Widowed,10,NA
2015,Female,45,Divorced,106,NA
2015,Female,45,Civil partnership,2,NA
2015,Female,45,Civil partnership widowed,0,NA
2015,Female,45,Civil partnership dissolved,0,NA
2015,Female,45,Marital status not stated,15,NA
2015,Female,46,All marital statuses,634,NA
2015,Female,46,Single,205,NA
2015,Female,46,Married,274,NA
2015,Female,46,Widowed,15,NA
2015,Female,46,Divorced,115,NA
2015,Female,46,Civil partnership,2,NA
2015,Female,46,Civil partnership widowed,0,NA
2015,Female,46,Civil partnership dissolved,0,NA
2015,Female,46,Marital status not stated,23,NA
2015,Female,47,All marital statuses,644,NA
2015,Female,47,Single,196,NA
2015,Female,47,Married,288,NA
2015,Female,47,Widowed,10,NA
2015,Female,47,Divorced,120,NA
2015,Female,47,Civil partnership,3,NA
2015,Female,47,Civil partnership widowed,1,NA
2015,Female,47,Civil partnership dissolved,0,NA
2015,Female,47,Marital status not stated,26,NA
2015,Female,48,All marital statuses,723,NA
2015,Female,48,Single,224,NA
2015,Female,48,Married,326,NA
2015,Female,48,Widowed,20,NA
2015,Female,48,Divorced,137,NA
2015,Female,48,Civil partnership,3,NA
2015,Female,48,Civil partnership widowed,0,NA
2015,Female,48,Civil partnership dissolved,0,NA
2015,Female,48,Marital status not stated,13,NA
2015,Female,49,All marital statuses,777,NA
2015,Female,49,Single,209,NA
2015,Female,49,Married,361,NA
2015,Female,49,Widowed,15,NA
2015,Female,49,Divorced,172,NA
2015,Female,49,Civil partnership,1,NA
2015,Female,49,Civil partnership widowed,1,NA
2015,Female,49,Civil partnership dissolved,0,NA
2015,Female,49,Marital status not stated,18,NA
2015,Female,50,All marital statuses,881,NA
2015,Female,50,Single,226,NA
2015,Female,50,Married,426,NA
2015,Female,50,Widowed,25,NA
2015,Female,50,Divorced,188,NA
2015,Female,50,Civil partnership,1,NA
2015,Female,50,Civil partnership widowed,0,NA
2015,Female,50,Civil partnership dissolved,0,NA
2015,Female,50,Marital status not stated,15,NA
2015,Female,51,All marital statuses,929,NA
2015,Female,51,Single,249,NA
2015,Female,51,Married,420,NA
2015,Female,51,Widowed,29,NA
2015,Female,51,Divorced,218,NA
2015,Female,51,Civil partnership,4,NA
2015,Female,51,Civil partnership widowed,0,NA
2015,Female,51,Civil partnership dissolved,0,NA
2015,Female,51,Marital status not stated,9,NA
2015,Female,52,All marital statuses,1011,NA
2015,Female,52,Single,211,NA
2015,Female,52,Married,505,NA
2015,Female,52,Widowed,38,NA
2015,Female,52,Divorced,237,NA
2015,Female,52,Civil partnership,2,NA
2015,Female,52,Civil partnership widowed,0,NA
2015,Female,52,Civil partnership dissolved,0,NA
2015,Female,52,Marital status not stated,18,NA
2015,Female,53,All marital statuses,1120,NA
2015,Female,53,Single,247,NA
2015,Female,53,Married,547,NA
2015,Female,53,Widowed,48,NA
2015,Female,53,Divorced,252,NA
2015,Female,53,Civil partnership,5,NA
2015,Female,53,Civil partnership widowed,0,NA
2015,Female,53,Civil partnership dissolved,0,NA
2015,Female,53,Marital status not stated,21,NA
2015,Female,54,All marital statuses,1153,NA
2015,Female,54,Single,228,NA
2015,Female,54,Married,573,NA
2015,Female,54,Widowed,70,NA
2015,Female,54,Divorced,259,NA
2015,Female,54,Civil partnership,2,NA
2015,Female,54,Civil partnership widowed,0,NA
2015,Female,54,Civil partnership dissolved,0,NA
2015,Female,54,Marital status not stated,21,NA
2015,Female,55,All marital statuses,1186,NA
2015,Female,55,Single,196,NA
2015,Female,55,Married,621,NA
2015,Female,55,Widowed,61,NA
2015,Female,55,Divorced,293,NA
2015,Female,55,Civil partnership,6,NA
2015,Female,55,Civil partnership widowed,0,NA
2015,Female,55,Civil partnership dissolved,0,NA
2015,Female,55,Marital status not stated,9,NA
2015,Female,56,All marital statuses,1256,NA
2015,Female,56,Single,219,NA
2015,Female,56,Married,626,NA
2015,Female,56,Widowed,79,NA
2015,Female,56,Divorced,311,NA
2015,Female,56,Civil partnership,3,NA
2015,Female,56,Civil partnership widowed,1,NA
2015,Female,56,Civil partnership dissolved,0,NA
2015,Female,56,Marital status not stated,17,NA
2015,Female,57,All marital statuses,1319,NA
2015,Female,57,Single,206,NA
2015,Female,57,Married,686,NA
2015,Female,57,Widowed,94,NA
2015,Female,57,Divorced,309,NA
2015,Female,57,Civil partnership,3,NA
2015,Female,57,Civil partnership widowed,1,NA
